Data,Abertura,Max,Min,Fechamento,MME9,MME21,BB20 Superior,BB20 Inferior,VWAP M,RSI9,Volume Financeiro,MMA9 VF
2020-06-17,6741.48,6806.64,6690.52,6750.52,6637.24,6760.4,7355.9,6173.61,6573.84,51.75,101.12,116.83
2020-06-16,6605.36,6784.06,6518.27,6771.8,6608.92,6761.39,7461.72,6137.68,6559.83,52.88,125.23,122.86
2020-06-15,6631.17,6747.29,6558.27,6659.55,6568.19,6760.35,7542.94,6119.44,6550.66,47.48,121.26,121.86
2020-06-12,6571.17,6601.49,6458.92,6523.43,6545.35,6770.43,7653.72,6100.31,6537.98,40.08,124.53,121.28
2020-06-10,6270.55,6429.25,6247.32,6425.38,6550.83,6795.12,7735.46,6119.12,6540.05,34.14,126.45,124.25
2020-06-09,6289.9,6381.51,6267.97,6328.61,6582.2,6832.1,7814.34,6159.7,6572.88,27.86,97.58,121.87
2020-06-08,6412.47,6427.96,6223.45,6229.26,6645.6,6882.45,7864.01,6238.78,6606.95,20.99,94.98,124.47
2020-06-05,6536.98,6561.5,6373.77,6415.7,6749.68,6947.77,7860.7,6372.12,6647.26,24.96,122.96,128.31
2020-06-04,6534.4,6642.78,6491.82,6613.11,6833.18,7000.97,7849.55,6485.02,6696.6,30.35,137.32,121.67
2020-06-03,6731.16,6735.03,6480.86,6543.43,6888.19,7039.76,7866.76,6562.17,6734.21,25.28,155.42,119.79
2020-06-02,6864.06,6897.6,6716.97,6725.36,6974.38,7089.39,7836.61,6678.51,6856.62,30.42,116.27,119.19
2020-06-01,6889.86,7000.82,6860.19,6935.02,7036.64,7125.8,7808.27,6756.9,6936.83,38.42,116.01,116.71
2020-05-29,6956.95,7056.95,6871.8,6894.38,7062.04,7144.87,7798.52,6791.39,7294.33,35.5,151.28,115.85
2020-05-28,6828.92,6995.67,6827.63,6989.85,7103.96,7169.92,7783.3,6827.53,7318.1,39.4,105.03,110.39
2020-05-27,6908.42,6929.75,6812.77,6819.87,7132.49,7187.93,7791.29,6811.26,7340.88,26.63,120.92,110.92
2020-05-26,6964.65,6984.04,6895.49,6923.93,7210.64,7224.74,7763.07,6869,7374.02,30.08,129.61,114.42
2020-05-25,7104.25,7150.14,7024.76,7038.33,7282.32,7254.82,7745.28,6926.72,7407.86,34.44,63.19,113.59
2020-05-22,7208.95,7274.23,7141.74,7161.77,7343.31,7276.47,7735.02,6956.3,7420.52,40,120.36,118.88
2020-05-21,7367.95,7379.58,7174.05,7182.46,7388.7,7287.94,7734.69,6957.37,7436.92,40.99,150.03,116.89
2020-05-20,7398.97,7440.98,7331.75,7363.42,7440.26,7298.48,7741.14,6940.02,7458.17,50.7,93.93,112.22
2020-05-19,7362.78,7461.02,7349.2,7449.38,7459.47,7291.99,7762.82,6870.9,7464.11,56.34,108.26,119.17
2020-05-18,7481.7,7508.84,7366.01,7401.55,7461.99,7276.25,7781.09,6786.23,7469.21,53.8,102.12,116.54
2020-05-15,7585.11,7603.2,7451.32,7576.06,7477.1,7263.72,7792.33,6713,7473.72,66.31,109.89,116.26
2020-05-14,7662.66,7726.65,7508.2,7528.88,7452.36,7232.49,7766.93,6660.24,7467.31,64.32,152.34,114.86
2020-05-13,7535.34,7691.75,7528.23,7620.01,7433.23,7202.85,7749.7,6593.55,7439.97,71.6,122.15,113.22
2020-05-12,7503.67,7628.41,7431.29,7616.13,7386.54,7161.13,7696.36,6558.9,7409.27,71.48,110.85,115.05
2020-05-11,7484.28,7559.25,7461.02,7529.52,7329.14,7115.63,7640.54,6515.66,7390.74,68.82,102.40,119.58
2020-05-08,7501.73,7543.1,7400.26,7433.22,7279.05,7074.24,7586.68,6480.74,7368.97,65.65,108.07,126.26
2020-05-07,7471.36,7606.44,7433.87,7556.67,7240.5,7038.34,7532.78,6468.57,7346.95,74.24,156.47,137.53
2020-05-06,7246.44,7408.66,7246.44,7405.43,7161.46,6986.51,7435.31,6495.97,7241.07,69.96,84.59,139.75
2020-05-05,7158.54,7256.78,7098.43,7225.76,7100.47,6944.62,7366.39,6518.16,7196.95,63.56,99.57,144.58
2020-05-04,7263.24,7275.52,7146.91,7182.46,7069.15,6916.51,7328.37,6515.45,7207.31,61.82,97.29,142.39
2020-04-30,6927.81,7108.13,6901.96,7103.61,7040.82,6889.91,7294.12,6512.27,6947.72,58.61,137.59,141.55
2020-04-29,7068.95,7156.98,6906.48,6907.13,7025.12,6868.54,7270.5,6500.64,6942.85,49.17,138.64,136.26
2020-04-28,7262.48,7280.61,7084.48,7114.9,7054.62,6864.68,7267.23,6486.76,6938.18,62.6,151.57,129.70
2020-04-27,7174.45,7415.89,7165.39,7323.33,7039.55,6839.66,7242.21,6461.66,6918.97,82.75,162.55,123.23
2020-04-24,7195.17,7445.66,7193.87,7231.41,6968.61,6791.29,7164.23,6458.37,6883.99,80.26,209.46,114.47
2020-04-23,7061.83,7197.76,6996.45,7169.28,6902.9,6747.28,7092.72,6459.76,6826.73,78.38,176.49,102.44
2020-04-22,6893.53,7077.36,6868.29,7073.48,6836.31,6705.08,7015.74,6481.25,6794.63,75.15,128.03,93.73
2020-04-20,6848.22,6891.59,6820.39,6889,6777.02,6668.24,6951.72,6505.59,6775.8,66.58,79.86,90.88
2020-04-17,6764.73,6835.28,6746.6,6785.44,6749.02,6646.17,6933.52,6491.53,6769.9,59.64,89.78,92.36
2020-04-16,6800.97,6826.22,6740.13,6781.55,6739.92,6632.24,6926.33,6481.35,6767.04,59.36,89.99,93.62
2020-04-15,6764.08,6826.86,6758.9,6794.5,6729.51,6617.31,6918.09,6473.59,6764.46,60.61,79.53,95.23
2020-04-14,6721.36,6754.37,6671.52,6689.64,6713.26,6599.59,6914.34,6447.59,6761.22,53.56,93.40,98.56
2020-04-13,6635.92,6750.48,6616.5,6740.13,6719.17,6590.58,6920.11,6420.42,6766.76,58,83.66,104.64
2020-04-09,6643.68,6678.64,6544.65,6625.56,6713.93,6575.63,6949.89,6343.13,6773.22,49.56,101.19,104.97
2020-04-08,6773.14,6803.56,6626.21,6641.74,6736.02,6570.64,6980.97,6272.17,6804.12,50.84,98.12,106.36
2020-04-07,6719.42,6808.09,6718.77,6772.49,6759.59,6563.53,6996.9,6217.4,6820.6,62.46,102.42,108.17
2020-04-06,6880.59,6886.41,6774.43,6855.99,6756.36,6542.63,7024.81,6115.66,6835.05,71.77,93.16,108.00
2020-04-03,6844.34,6944.02,6830.75,6938.2,6731.45,6511.29,7006.21,6062.33,6838.77,82.54,101.09,108.07
2020-04-02,6806.15,6852.76,6772.49,6818.45,6679.77,6468.6,6974.47,6001.01,6818.5,78.33,104.51,107.73
2020-04-01,6789.97,6840.46,6771.2,6808.09,6645.09,6433.62,6954.72,5937.35,6810.32,77.92,109.52,108.38
2020-03-31,6729.12,6761.49,6703.23,6751.13,6604.34,6396.17,6926.56,5880.02,6289.96,75.68,148.14,110.78
2020-03-30,6633.18,6736.89,6624.75,6735.6,6567.65,6360.68,6906.43,5811.54,6268.58,75.06,86.58,111.44
2020-03-27,6563.82,6648.74,6540.48,6613.73,6525.66,6323.18,6880.92,5744.62,6256.37,69.72,113.70,120.22
2020-03-26,6554.1,6567.71,6448.44,6510.67,6503.64,6294.13,6862,5684.26,6242.37,63.91,114.43,122.12
2020-03-25,6583.27,6624.75,6448.44,6530.11,6501.89,6272.48,6847.3,5631.09,6231.65,66.04,100.87,126.34
2020-03-24,6546.32,6622.16,6540.48,6614.38,6494.83,6246.71,6825.44,5578.26,6219.85,75.74,93.81,133.90
2020-03-23,6581.97,6676.61,6491.87,6676.61,6464.94,6209.94,6785.53,5527.34,6206.25,83.82,98.04,139.39
2020-03-20,6482.79,6572.9,6461.4,6566.41,6412.02,6163.28,6718.11,5498.14,6189.74,80.55,110.30,145.58
2020-03-19,6751.15,6757.64,6572.9,6611.79,6373.43,6122.96,6663.44,5463.46,6174.16,86.97,131.14,150.43
2020-03-18,6657.16,6815.98,6555.39,6621.51,6313.83,6074.08,6584.36,5447.53,6144.91,88.32,154.06,153.29
2020-03-17,6545.67,6598.18,6432.88,6497.05,6236.92,6019.34,6486.03,5446.32,6105.64,85.83,165.60,157.33
2020-03-16,6456.22,6577.43,6332.41,6475.66,6171.88,5971.57,6404.71,5436.7,6068.14,85.35,130.84,155.58
2020-03-13,6104.88,6333.7,6027.1,6264.99,6095.93,5921.16,6303.94,5455.5,6038.46,79.24,152.35,160.64
2020-03-12,6518.45,6526.22,6165.17,6226.75,6053.67,5886.77,6244.64,5454.6,6024.9,77.75,168.95,158.37
2020-03-11,6062.1,6268.23,6043.3,6253.33,6010.4,5852.78,6185.27,5454.55,5988.81,81.37,143.19,162.11
2020-03-10,6073.77,6085.44,6018.67,6034.23,5949.67,5812.72,6104.05,5472.91,5974.09,71.7,153.74,164.63
2020-03-09,6175.54,6221.56,6110.72,6136.65,5928.53,5790.57,6070.17,5465.46,5961.31,91.42,154.03,158.49
2020-03-06,6019.97,6065.34,5986.91,6007.65,5876.5,5755.96,6001.81,5477.16,5924.22,87.61,156.80,152.58
2020-03-05,5971.35,6059.51,5957.09,5984.32,5843.71,5730.79,5964.61,5464.58,5900.34,86.66,190.50,146.94
2020-03-04,5867.64,5959.04,5848.84,5953.2,5808.56,5705.44,5920.9,5463.5,5854.74,85.31,149.78,134.39
2020-03-03,5811.24,5867.64,5782.72,5865.05,5772.4,5680.67,5876.64,5465.1,5830.86,80.34,176.38,126.84
2020-03-02,5846.25,5852.73,5804.11,5811.24,5749.24,5662.23,5845.68,5466.77,5828.85,75.91,131.94,112.00
2020-02-28,5841.71,5863.1,5799.58,5820.97,5733.73,5647.33,5825.85,5457.55,5657.32,78.76,202.59,108.43
2020-02-27,5783.91,5849.53,5780.01,5831.99,5711.93,5629.96,5799.91,5451.72,5636.89,81.85,165.95,101.14
2020-02-26,5737.14,5789.11,5723.49,5783.26,5681.91,5609.76,5768.53,5445.68,5618.79,78.54,98.48,92.80
2020-02-21,5727.39,5728.69,5681.92,5705.95,5656.57,5592.41,5741.16,5442.37,5609.46,71.08,100.79,93.23
2020-02-20,5694.91,5716.35,5663.72,5710.5,5644.23,5581.06,5731.86,5425.3,5602.56,72.4,106.06,90.33
2020-02-19,5674.77,5688.41,5665.67,5672.82,5627.66,5568.11,5718.59,5410.29,5594.46,68.05,77.55,91.28
2020-02-18,5650.73,5672.17,5637.74,5661.78,5616.37,5557.64,5707.41,5398.4,5589.01,66.68,81.81,98.84
2020-02-17,5594.21,5630.59,5593.56,5626.04,5605.02,5547.23,5692.85,5395.03,5584.13,61.99,42.86,101.72
2020-02-14,5619.55,5634.49,5577.97,5587.71,5599.76,5539.35,5684.02,5386.9,5582.87,56.11,99.74,107.43
2020-02-13,5693.61,5698.16,5602.01,5655.93,5602.78,5534.51,5681.93,5371.95,5580.54,74.3,137.02,106.48
2020-02-12,5622.15,5663.08,5620.85,5663.08,5589.49,5522.37,5663.17,5369.98,5570,76.61,90.86,108.14
2020-02-11,5609.8,5644.24,5588.36,5632.54,5571.09,5508.3,5639.34,5371.07,5560.85,73.48,102.39,112.68
2020-02-10,5607.2,5630.59,5598.11,5624.75,5555.73,5495.87,5623.86,5361.32,5551.58,72.64,74.70,115.31
2020-02-07,5588.36,5624.1,5576.02,5620.85,5538.48,5482.98,5603.58,5359.18,5542.62,72.26,114.54,119.83
2020-02-06,5485.72,5575.37,5474.67,5570.17,5517.88,5469.2,5588.36,5345.33,5526.72,66.84,145.64,117.65
2020-02-05,5525.35,5542.89,5499.36,5509.76,5504.81,5459.1,5580.31,5329.53,5523.38,58.19,107.70,110.46
2020-02-04,5508.46,5545.49,5494.81,5536.39,5503.57,5454.03,5584.99,5303.25,5523.12,64.81,94.23,109.95
2020-02-03,5554.58,5560.43,5503.91,5526.65,5495.37,5445.8,5579.95,5284.49,5526.5,63.46,91.21,108.12
2020-01-31,5546.79,5581.87,5526,5572.12,5487.55,5437.71,5573.62,5267.28,5409.88,75.51,152.01,108.48
2020-01-30,5524.05,5557.87,5513.65,5520.8,5466.41,5424.27,5553.38,5258.84,5398.46,69.75,131.74,95.17
2020-01-29,5462.27,5506.49,5440.81,5503.24,5452.81,5414.62,5545.85,5238.6,5388.87,67.42,126.07,90.20
2020-01-28,5469.42,5485.68,5448.61,5457.72,5440.2,5405.76,5538.19,5219.34,5382.39,60.38,115.30,85.74
2020-01-27,5482.43,5506.49,5466.82,5476.58,5435.82,5400.56,5531.5,5206.84,5376.31,65.59,94.99,85.09
2020-01-24,5422.6,5455.11,5420.65,5442.11,5425.63,5392.96,5518.14,5200.76,5369.52,59.98,80.91,85.88
2020-01-23,5447.31,5453.81,5409.59,5427.8,5421.52,5388.05,5508.18,5198.24,5365.57,57.41,103.12,88.48
2020-01-22,5466.17,5473.97,5431.7,5442.11,5419.95,5384.07,5500.15,5197.82,5360.96,60.88,77.76,87.83
2020-01-21,5462.92,5489.58,5444.71,5482.43,5414.4,5378.27,5488.14,5195.72,5355.43,71.74,94.38,89.38
2020-01-20,5419.35,5457.07,5419.35,5456.42,5397.4,5367.85,5464.95,5199.79,5346.43,68.52,32.21,89.16
2020-01-17,5434.3,5458.37,5414.79,5417.39,5382.64,5358.99,5444.81,5204.08,5343.59,62.88,87.02,96.62
2020-01-16,5430.4,5468.77,5416.09,5448.61,5373.96,5353.16,5431.36,5204.97,5335.71,72.06,85.93,95.39
2020-01-15,5399.18,5449.91,5388.13,5435.6,5355.29,5343.61,5411.02,5215.64,5326.07,70.47,109.46,95.16
2020-01-14,5397.88,5418.7,5366.67,5380.32,5335.22,5334.41,5388.55,5227.45,5313.34,62.33,102.11,91.42
2020-01-13,5325.05,5400.49,5325.05,5400.49,5323.94,5329.82,5386.98,5228.31,5302.65,68.44,104.35,89.94
2020-01-10,5317.24,5345.86,5289.93,5330.25,5304.8,5322.75,5387.96,5227.67,5290.26,54.67,97.28,85.11
2020-01-09,5287.33,5331.55,5285.37,5331.55,5298.44,5322,5400.43,5222.11,5286.55,55.06,91.73,80.67
2020-01-08,5287.98,5311.39,5261.96,5293.83,5290.16,5321.05,5411.18,5218.01,5281.59,44.76,92.38,77.95
2020-01-07,5291.23,5330.9,5282.12,5298.38,5289.25,5323.77,5436.62,5208.78,5280.64,45.89,99.36,79.47
2020-01-06,5280.82,5307.49,5271.72,5291.23,5286.96,5326.31,5465.26,5198.76,5268.44,43.92,75.92,78.58
2020-01-03,5293.83,5300.98,5251.56,5285.37,5285.9,5329.82,5488.54,5194.63,5259.65,42.39,83.88,80.29
2020-01-02,5222.94,5262.61,5213.84,5243.1,5286.03,5334.26,5513.84,5191.53,5240.95,30.16,75.82,81.33
2019-12-30,5256.76,5265.21,5220.34,5234,5296.76,5343.38,5536.07,5197.42,5360.1,27.2,88.72,82.91
2019-12-27,5268.47,5286.7,5253.49,5265.86,5312.45,5354.31,5541.24,5215.37,5366.76,31.33,60.90,84.88
2019-12-26,5306.23,5309.49,5269.12,5282.14,5324.1,5363.16,5566.06,5220.18,5370.43,33.65,57.35,92.78
2019-12-23,5325.76,5334.23,5284.09,5317.3,5334.59,5371.26,5579.2,5231.21,5373.77,39.22,67.19,98.73
2019-12-20,5298.42,5343.99,5285.4,5343.34,5338.91,5376.66,5590.5,5239.72,5376.87,44.02,106.12,101.10
2019-12-19,5296.46,5301.02,5276.28,5301.02,5337.8,5379.99,5595.89,5247.67,5381.78,31.99,91.32,99.11
2019-12-18,5303.63,5308.18,5268.47,5291.26,5347,5387.89,5596.72,5264.16,5388.65,28.86,91.32,100.00
2019-12-17,5289.95,5310.79,5275.63,5297.77,5360.93,5397.55,5593.94,5285.24,5396.61,29.67,93.25,99.66
2019-12-16,5341.39,5344.64,5281.49,5291.91,5376.72,5407.53,5591.83,5307.8,5405.61,28.05,90.02,99.38
2019-12-13,5320.55,5364.18,5308.83,5351.81,5397.93,5419.09,5581.58,5336.67,5415.08,35.46,106.48,99.55
2019-12-12,5359.62,5383.06,5319.25,5329.02,5409.46,5425.82,5576.23,5351.33,5424.65,29.13,132.00,96.80
2019-12-11,5395.43,5398.68,5354.41,5373.29,5429.57,5435.5,5564.18,5374.9,5438.11,35.07,110.86,95.93
2019-12-10,5392.17,5410.4,5386.31,5403.89,5443.64,5441.72,5558.68,5385.41,5450.35,40.09,88.53,94.61
2019-12-09,5397.38,5422.77,5376.55,5399.33,5453.58,5445.5,5556.23,5391.18,5458.69,38.93,88.17,97.33
2019-12-06,5448.16,5467.7,5389.57,5398.03,5467.14,5450.12,5564.25,5378.44,5470.28,38.63,99.36,106.15
2019-12-05,5476.81,5505.46,5444.91,5455.98,5484.42,5455.33,5575.87,5359.7,5481.49,47.98,88.28,105.04
2019-12-04,5470.3,5489.83,5453.37,5484.62,5491.53,5455.26,5609.42,5302.35,5483.23,53.7,90.69,105.18
2019-12-03,5491.13,5495.69,5457.28,5482.67,5493.26,5452.33,5622.66,5264.79,5491.46,53.36,91.60,108.14
2019-12-02,5548.43,5549.73,5487.88,5507.41,5495.9,5449.29,5634.33,5226.12,5508.48,58.12,81.71,109.94
2019-11-29,5467.04,5536.06,5454.02,5524.34,5493.02,5443.48,5632.61,5202.02,5424.49,61.45,124.21,110.85
2019-11-28,5544,5558.35,5465.09,5465.09,5485.2,5435.39,5628.07,5175.86,5419.07,53.08,98.95,107.35
2019-11-27,5514,5571.39,5512.7,5562.26,5490.22,5432.42,5626.05,5154.53,5413.26,77.65,112.97,108.83
2019-11-26,5544.65,5579.22,5517.92,5523.79,5472.21,5419.44,5606.04,5140.5,5404.23,73.3,167.59,109.72
